ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10272,25,5,7/20/2004 0:00,Shipped,S18_4027,Diecast Classics Inc.,Medium
10281,25,10,8/19/2004 0:00,Shipped,S18_4600,Diecast Classics Inc.,Small
10281,44,14,8/19/2004 0:00,Shipped,S18_4668,Diecast Classics Inc.,Small
10318,48,2,11-02-2004 00:00,Shipped,S24_1578,Diecast Classics Inc.,Medium
10318,26,6,11-02-2004 00:00,Shipped,S24_2000,Diecast Classics Inc.,Small
10281,25,6,8/19/2004 0:00,Shipped,S24_2300,Diecast Classics Inc.,Small
10281,20,2,8/19/2004 0:00,Shipped,S24_2840,Diecast Classics Inc.,Small
10281,29,8,8/19/2004 0:00,Shipped,S32_1268,Diecast Classics Inc.,Small
10318,47,7,11-02-2004 00:00,Shipped,S32_1374,Diecast Classics Inc.,Medium
10281,31,3,8/19/2004 0:00,Shipped,S32_2509,Diecast Classics Inc.,Small
10272,45,6,7/20/2004 0:00,Shipped,S32_3207,Diecast Classics Inc.,Small
10281,36,12,8/19/2004 0:00,Shipped,S32_3522,Diecast Classics Inc.,Small
10272,43,4,7/20/2004 0:00,Shipped,S50_1514,Diecast Classics Inc.,Small
10281,27,11,8/19/2004 0:00,Shipped,S700_2824,Diecast Classics Inc.,Small
10318,50,8,11-02-2004 00:00,Shipped,S700_2834,Diecast Classics Inc.,Large
10207,31,15,12-09-2003 00:00,Shipped,S10_4962,Diecast Collectables,Medium
10207,34,7,12-09-2003 00:00,Shipped,S12_4473,Diecast Collectables,Medium
10207,44,6,12-09-2003 00:00,Shipped,S18_2238,Diecast Collectables,Large
10207,43,10,12-09-2003 00:00,Shipped,S18_2319,Diecast Collectables,Medium
10243,47,2,4/26/2004 0:00,Shipped,S18_2325,Diecast Collectables,Medium
10207,37,13,12-09-2003 00:00,Shipped,S18_2432,Diecast Collectables,Small
10207,25,11,12-09-2003 00:00,Shipped,S18_3232,Diecast Collectables,Medium
10207,40,1,12-09-2003 00:00,Shipped,S18_4027,Diecast Collectables,Medium
10207,47,16,12-09-2003 00:00,Shipped,S18_4600,Diecast Collectables,Medium
10207,49,4,12-09-2003 00:00,Shipped,S24_1444,Diecast Collectables,Small
10243,33,1,4/26/2004 0:00,Shipped,S24_1937,Diecast Collectables,Small
10207,46,12,12-09-2003 00:00,Shipped,S24_2300,Diecast Collectables,Medium
10207,42,8,12-09-2003 00:00,Shipped,S24_2840,Diecast Collectables,Small
10207,28,3,12-09-2003 00:00,Shipped,S24_4048,Diecast Collectables,Small
10207,49,14,12-09-2003 00:00,Shipped,S32_1268,Diecast Collectables,Medium
10207,27,9,12-09-2003 00:00,Shipped,S32_2509,Diecast Collectables,Small
10207,45,2,12-09-2003 00:00,Shipped,S32_3207,Diecast Collectables,Small
10207,28,5,12-09-2003 00:00,Shipped,S50_1392,Diecast Collectables,Small
10186,26,9,11/14/2003 0:00,Shipped,S10_4757,"Double Decker Gift Stores, Ltd",Medium
10186,32,1,11/14/2003 0:00,Shipped,S18_1662,"Double Decker Gift Stores, Ltd",Medium
10186,32,7,11/14/2003 0:00,Shipped,S18_3029,"Double Decker Gift Stores, Ltd",Small
10186,46,6,11/14/2003 0:00,Shipped,S18_3856,"Double Decker Gift Stores, Ltd",Medium
10213,38,1,1/22/2004 0:00,Shipped,S18_4409,"Double Decker Gift Stores, Ltd",Medium
10213,25,2,1/22/2004 0:00,Shipped,S18_4933,"Double Decker Gift Stores, Ltd",Small
10186,22,2,11/14/2003 0:00,Shipped,S24_2841,"Double Decker Gift Stores, Ltd",Small
10213,27,3,1/22/2004 0:00,Shipped,S24_2887,"Double Decker Gift Stores, Ltd",Small
10186,21,3,11/14/2003 0:00,Shipped,S24_3420,"Double Decker Gift Stores, Ltd",Small
10186,36,8,11/14/2003 0:00,Shipped,S24_3816,"Double Decker Gift Stores, Ltd",Medium
10186,24,5,11/14/2003 0:00,Shipped,S700_2047,"Double Decker Gift Stores, Ltd",Small
10186,28,4,11/14/2003 0:00,Shipped,S72_1253,"Double Decker Gift Stores, Ltd",Small
10150,45,8,9/19/2003 0:00,Shipped,S10_1949,"Dragon Souveniers, Ltd.",Large
10150,20,1,9/19/2003 0:00,Shipped,S10_4962,"Dragon Souveniers, Ltd.",Medium
10117,33,9,4/16/2003 0:00,Shipped,S12_1108,"Dragon Souveniers, Ltd.",Medium
10165,44,3,10/22/2003 0:00,Shipped,S12_1108,"Dragon Souveniers, Ltd.",Large
10150,30,5,9/19/2003 0:00,Shipped,S12_1666,"Dragon Souveniers, Ltd.",Medium
10117,43,10,4/16/2003 0:00,Shipped,S12_3148,"Dragon Souveniers, Ltd.",Medium
10165,34,4,10/22/2003 0:00,Shipped,S12_3148,"Dragon Souveniers, Ltd.",Medium
10117,39,8,4/16/2003 0:00,Shipped,S12_3891,"Dragon Souveniers, Ltd.",Medium
10165,27,2,10/22/2003 0:00,Shipped,S12_3891,"Dragon Souveniers, Ltd.",Medium
10165,48,12,10/22/2003 0:00,Shipped,S12_4473,"Dragon Souveniers, Ltd.",Medium
10277,28,1,08-04-2004 00:00,Shipped,S12_4675,"Dragon Souveniers, Ltd.",Medium
10150,34,7,9/19/2003 0:00,Shipped,S18_1097,"Dragon Souveniers, Ltd.",Medium
10165,29,11,10/22/2003 0:00,Shipped,S18_2238,"Dragon Souveniers, Ltd.",Medium
10165,46,15,10/22/2003 0:00,Shipped,S18_2319,"Dragon Souveniers, Ltd.",Medium
10165,31,18,10/22/2003 0:00,Shipped,S18_2432,"Dragon Souveniers, Ltd.",Small
10150,47,9,9/19/2003 0:00,Shipped,S18_2949,"Dragon Souveniers, Ltd.",Medium
10150,30,11,9/19/2003 0:00,Shipped,S18_2957,"Dragon Souveniers, Ltd.",Small
10150,26,10,9/19/2003 0:00,Shipped,S18_3136,"Dragon Souveniers, Ltd.",Small
10117,26,5,4/16/2003 0:00,Shipped,S18_3140,"Dragon Souveniers, Ltd.",Medium
10165,47,16,10/22/2003 0:00,Shipped,S18_3232,"Dragon Souveniers, Ltd.",Large
10117,21,7,4/16/2003 0:00,Shipped,S18_3259,"Dragon Souveniers, Ltd.",Small
10165,50,1,10/22/2003 0:00,Shipped,S18_3259,"Dragon Souveniers, Ltd.",Medium
10117,22,12,4/16/2003 0:00,Shipped,S18_4027,"Dragon Souveniers, Ltd.",Small
10165,28,6,10/22/2003 0:00,Shipped,S18_4027,"Dragon Souveniers, Ltd.",Medium
10117,23,4,4/16/2003 0:00,Shipped,S18_4522,"Dragon Souveniers, Ltd.",Small
10150,49,2,9/19/2003 0:00,Shipped,S18_4600,"Dragon Souveniers, Ltd.",Medium
10150,30,6,9/19/2003 0:00,Shipped,S18_4668,"Dragon Souveniers, Ltd.",Small
10165,25,9,10/22/2003 0:00,Shipped,S24_1444,"Dragon Souveniers, Ltd.",Small
10117,41,3,4/16/2003 0:00,Shipped,S24_2011,"Dragon Souveniers, Ltd.",Medium
10165,32,17,10/22/2003 0:00,Shipped,S24_2300,"Dragon Souveniers, Ltd.",Medium
10165,27,13,10/22/2003 0:00,Shipped,S24_2840,"Dragon Souveniers, Ltd.",Small
10165,24,8,10/22/2003 0:00,Shipped,S24_4048,"Dragon Souveniers, Ltd.",Small
10387,44,1,03-02-2005 00:00,Shipped,S32_1374,"Dragon Souveniers, Ltd.",Medium
10165,48,14,10/22/2003 0:00,Shipped,S32_2509,"Dragon Souveniers, Ltd.",Small
10165,44,7,10/22/2003 0:00,Shipped,S32_3207,"Dragon Souveniers, Ltd.",Small
10150,49,4,9/19/2003 0:00,Shipped,S32_3522,"Dragon Souveniers, Ltd.",Small
10165,48,10,10/22/2003 0:00,Shipped,S50_1392,"Dragon Souveniers, Ltd.",Medium
10117,21,11,4/16/2003 0:00,Shipped,S50_1514,"Dragon Souveniers, Ltd.",Small
10165,38,5,10/22/2003 0:00,Shipped,S50_1514,"Dragon Souveniers, Ltd.",Small
10117,38,6,4/16/2003 0:00,Shipped,S700_1938,"Dragon Souveniers, Ltd.",Medium
10150,20,3,9/19/2003 0:00,Shipped,S700_2824,"Dragon Souveniers, Ltd.",Small
10117,45,1,4/16/2003 0:00,Shipped,S700_3962,"Dragon Souveniers, Ltd.",Medium
10117,50,2,4/16/2003 0:00,Shipped,S72_3212,"Dragon Souveniers, Ltd.",Small
10197,45,6,11/26/2003 0:00,Shipped,S10_4757,Enaco Distributors,Medium
10197,46,4,11/26/2003 0:00,Shipped,S18_3029,Enaco Distributors,Medium
10197,22,3,11/26/2003 0:00,Shipped,S18_3856,Enaco Distributors,Small
10197,50,14,11/26/2003 0:00,Shipped,S18_4522,Enaco Distributors,Medium
10340,55,8,11/24/2004 0:00,Shipped,S24_2000,Enaco Distributors,Medium
10197,41,13,11/26/2003 0:00,Shipped,S24_2011,Enaco Distributors,Medium
10197,47,8,11/26/2003 0:00,Shipped,S24_3151,Enaco Distributors,Medium
10197,22,5,11/26/2003 0:00,Shipped,S24_3816,Enaco Distributors,Small
10340,40,1,11/24/2004 0:00,Shipped,S24_4278,Enaco Distributors,Medium
10340,55,2,11/24/2004 0:00,Shipped,S32_1374,Enaco Distributors,Medium
10340,39,3,11/24/2004 0:00,Shipped,S32_4289,Enaco Distributors,Small
10340,40,4,11/24/2004 0:00,Shipped,S50_1341,Enaco Distributors,Small
10197,23,9,11/26/2003 0:00,Shipped,S700_1138,Enaco Distributors,Small
10340,30,5,11/24/2004 0:00,Shipped,S700_1691,Enaco Distributors,Small
10197,24,2,11/26/2003 0:00,Shipped,S700_2047,Enaco Distributors,Small
10340,55,7,11/24/2004 0:00,Shipped,S700_2466,Enaco Distributors,Medium
10197,50,7,11/26/2003 0:00,Shipped,S700_2610,Enaco Distributors,Medium
10340,29,6,11/24/2004 0:00,Shipped,S700_2834,Enaco Distributors,Medium
10118,36,1,4/21/2003 0:00,Shipped,S700_3505,Enaco Distributors,Medium
10197,27,10,11/26/2003 0:00,Shipped,S700_3505,Enaco Distributors,Small
10197,35,11,11/26/2003 0:00,Shipped,S700_3962,Enaco Distributors,Medium
10197,29,1,11/26/2003 0:00,Shipped,S72_1253,Enaco Distributors,Small
10197,42,12,11/26/2003 0:00,Shipped,S72_3212,Enaco Distributors,Small
10417,66,2,5/13/2005 0:00,Disputed,S10_1678,Euro Shopping Channel,Large
10424,50,6,5/31/2005 0:00,In Process,S10_1949,Euro Shopping Channel,Large
10417,45,5,5/13/2005 0:00,Disputed,S10_2016,Euro Shopping Channel,Medium
10417,56,4,5/13/2005 0:00,Disputed,S10_4698,Euro Shopping Channel,Large
10350,26,5,12-02-2004 00:00,Shipped,S10_4757,Euro Shopping Channel,Small
10203,20,8,12-02-2003 00:00,Shipped,S12_1099,Euro Shopping Channel,Medium
10153,20,11,9/28/2003 0:00,Shipped,S12_1108,Euro Shopping Channel,Medium
10424,49,3,5/31/2005 0:00,In Process,S12_1666,Euro Shopping Channel,Large
10417,21,1,5/13/2005 0:00,Disputed,S12_2823,Euro Shopping Channel,Medium
10104,34,1,1/31/2003 0:00,Shipped,S12_3148,Euro Shopping Channel,Medium
10153,42,12,9/28/2003 0:00,Shipped,S12_3148,Euro Shopping Channel,Medium
10358,49,5,12-10-2004 00:00,Shipped,S12_3148,Euro Shopping Channel,Small
10203,20,6,12-02-2003 00:00,Shipped,S12_3380,Euro Shopping Channel,Small
10212,39,16,1/16/2004 0:00,Shipped,S12_3380,Euro Shopping Channel,Medium
10153,49,10,9/28/2003 0:00,Shipped,S12_3891,Euro Shopping Channel,Large
10203,44,9,12-02-2003 00:00,Shipped,S12_3990,Euro Shopping Channel,Medium
10104,41,9,1/31/2003 0:00,Shipped,S12_4473,Euro Shopping Channel,Medium
10246,46,5,05-05-2004 00:00,Shipped,S12_4473,Euro Shopping Channel,Medium
10358,42,9,12-10-2004 00:00,Shipped,S12_4473,Euro Shopping Channel,Small
10412,54,5,05-03-2005 00:00,Shipped,S12_4473,Euro Shopping Channel,Medium
10203,47,5,12-02-2003 00:00,Shipped,S12_4675,Euro Shopping Channel,Medium
10212,33,15,1/16/2004 0:00,Shipped,S12_4675,Euro Shopping Channel,Medium
10424,54,5,5/31/2005 0:00,In Process,S18_1097,Euro Shopping Channel,Large
10212,29,10,1/16/2004 0:00,Shipped,S18_1129,Euro Shopping Channel,Medium
10205,36,2,12-03-2003 00:00,Shipped,S18_1342,Euro Shopping Channel,Medium
10244,40,7,4/29/2004 0:00,Shipped,S18_1342,Euro Shopping Channel,Medium
10380,27,13,2/16/2005 0:00,Shipped,S18_1342,Euro Shopping Channel,Small
10205,48,1,12-03-2003 00:00,Shipped,S18_1367,Euro Shopping Channel,Medium
10244,20,6,4/29/2004 0:00,Shipped,S18_1367,Euro Shopping Channel,Small
10212,38,6,1/16/2004 0:00,Shipped,S18_1589,Euro Shopping Channel,Medium
10311,29,9,10/16/2004 0:00,Shipped,S18_1589,Euro Shopping Channel,Small
10378,34,5,02-10-2005 00:00,Shipped,S18_1589,Euro Shopping Channel,Small
10262,49,9,6/24/2004 0:00,Cancelled,S18_1662,Euro Shopping Channel,Medium
10386,25,7,03-01-2005 00:00,Resolved,S18_1662,Euro Shopping Channel,Small
10379,39,2,02-10-2005 00:00,Shipped,S18_1749,Euro Shopping Channel,Medium
10203,45,4,12-02-2003 00:00,Shipped,S18_1889,Euro Shopping Channel,Medium
10212,20,14,1/16/2004 0:00,Shipped,S18_1889,Euro Shopping Channel,Small
10212,41,9,1/16/2004 0:00,Shipped,S18_1984,Euro Shopping Channel,Medium
10104,24,8,1/31/2003 0:00,Shipped,S18_2238,Euro Shopping Channel,Medium
10246,40,4,05-05-2004 00:00,Shipped,S18_2238,Euro Shopping Channel,Medium
10358,20,10,12-10-2004 00:00,Shipped,S18_2238,Euro Shopping Channel,Small
10412,41,4,05-03-2005 00:00,Shipped,S18_2238,Euro Shopping Channel,Medium
10379,27,1,02-10-2005 00:00,Shipped,S18_2248,Euro Shopping Channel,Small
10104,29,12,1/31/2003 0:00,Shipped,S18_2319,Euro Shopping Channel,Medium
10246,22,8,05-05-2004 00:00,Shipped,S18_2319,Euro Shopping Channel,Small
10358,20,11,12-10-2004 00:00,Shipped,S18_2319,Euro Shopping Channel,Small
10383,27,11,2/22/2005 0:00,Shipped,S18_2319,Euro Shopping Channel,Medium
10412,56,8,05-03-2005 00:00,Shipped,S18_2319,Euro Shopping Channel,Medium
10380,40,10,2/16/2005 0:00,Shipped,S18_2325,Euro Shopping Channel,Medium
10246,30,11,05-05-2004 00:00,Shipped,S18_2432,Euro Shopping Channel,Small
10412,47,11,05-03-2005 00:00,Shipped,S18_2432,Euro Shopping Channel,Small
10133,49,3,6/27/2003 0:00,Shipped,S18_2581,Euro Shopping Channel,Medium
10386,21,18,03-01-2005 00:00,Resolved,S18_2581,Euro Shopping Channel,Small
10417,36,6,5/13/2005 0:00,Disputed,S18_2625,Euro Shopping Channel,Small
10205,40,3,12-03-2003 00:00,Shipped,S18_2795,Euro Shopping Channel,Large
10244,43,8,4/29/2004 0:00,Shipped,S18_2795,Euro Shopping Channel,Medium
10380,21,8,2/16/2005 0:00,Shipped,S18_2795,Euro Shopping Channel,Small
10212,40,7,1/16/2004 0:00,Shipped,S18_2870,Euro Shopping Channel,Medium
10311,43,10,10/16/2004 0:00,Shipped,S18_2870,Euro Shopping Channel,Medium
10379,29,5,02-10-2005 00:00,Shipped,S18_2870,Euro Shopping Channel,Medium
10244,30,1,4/29/2004 0:00,Shipped,S18_2949,Euro Shopping Channel,Medium
10244,24,3,4/29/2004 0:00,Shipped,S18_2957,Euro Shopping Channel,Small
10262,32,15,6/24/2004 0:00,Cancelled,S18_3029,Euro Shopping Channel,Small
10350,43,6,12-02-2004 00:00,Shipped,S18_3029,Euro Shopping Channel,Small
10386,37,5,03-01-2005 00:00,Resolved,S18_3029,Euro Shopping Channel,Medium
10244,29,2,4/29/2004 0:00,Shipped,S18_3136,Euro Shopping Channel,Medium
10128,41,2,06-06-2003 00:00,Shipped,S18_3140,Euro Shopping Channel,Medium
10153,31,7,9/28/2003 0:00,Shipped,S18_3140,Euro Shopping Channel,Medium
10350,44,1,12-02-2004 00:00,Shipped,S18_3140,Euro Shopping Channel,Medium
10383,24,9,2/22/2005 0:00,Shipped,S18_3140,Euro Shopping Channel,Small
10104,23,13,1/31/2003 0:00,Shipped,S18_3232,Euro Shopping Channel,Medium
10203,48,1,12-02-2003 00:00,Shipped,S18_3232,Euro Shopping Channel,Large
10212,40,11,1/16/2004 0:00,Shipped,S18_3232,Euro Shopping Channel,Medium
10246,36,9,05-05-2004 00:00,Shipped,S18_3232,Euro Shopping Channel,Large
10358,32,12,12-10-2004 00:00,Shipped,S18_3232,Euro Shopping Channel,Small
10383,47,6,2/22/2005 0:00,Shipped,S18_3232,Euro Shopping Channel,Medium
10394,22,5,3/15/2005 0:00,Shipped,S18_3232,Euro Shopping Channel,Medium
10412,60,9,05-03-2005 00:00,Shipped,S18_3232,Euro Shopping Channel,Large
10128,41,4,06-06-2003 00:00,Shipped,S18_3259,Euro Shopping Channel,Medium
10153,29,9,9/28/2003 0:00,Shipped,S18_3259,Euro Shopping Channel,Small
10350,41,2,12-02-2004 00:00,Shipped,S18_3259,Euro Shopping Channel,Medium
10383,26,12,2/22/2005 0:00,Shipped,S18_3259,Euro Shopping Channel,Medium
10203,33,11,12-02-2003 00:00,Shipped,S18_3278,Euro Shopping Channel,Small
10378,22,4,02-10-2005 00:00,Shipped,S18_3278,Euro Shopping Channel,Small
10244,36,5,4/29/2004 0:00,Shipped,S18_3320,Euro Shopping Channel,Medium
10203,32,10,12-02-2003 00:00,Shipped,S18_3482,Euro Shopping Channel,Medium
10355,23,7,12-07-2004 00:00,Shipped,S18_3482,Euro Shopping Channel,Medium
10378,43,10,02-10-2005 00:00,Shipped,S18_3482,Euro Shopping Channel,Medium
10212,45,8,1/16/2004 0:00,Shipped,S18_3685,Euro Shopping Channel,Medium
10311,32,11,10/16/2004 0:00,Shipped,S18_3685,Euro Shopping Channel,Medium
10379,32,4,02-10-2005 00:00,Shipped,S18_3685,Euro Shopping Channel,Small
10355,31,1,12-07-2004 00:00,Shipped,S18_3782,Euro Shopping Channel,Small
10378,28,9,02-10-2005 00:00,Shipped,S18_3782,Euro Shopping Channel,Medium
10262,34,14,6/24/2004 0:00,Cancelled,S18_3856,Euro Shopping Channel,Medium
10386,22,6,03-01-2005 00:00,Resolved,S18_3856,Euro Shopping Channel,Small
10104,38,3,1/31/2003 0:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10358,25,13,12-10-2004 00:00,Shipped,S18_4027,Euro Shopping Channel,Small
10383,38,1,2/22/2005 0:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10394,37,1,3/15/2005 0:00,Shipped,S18_4027,Euro Shopping Channel,Medium
10311,41,1,10/16/2004 0:00,Shipped,S18_4409,Euro Shopping Channel,Medium
10380,32,1,2/16/2005 0:00,Shipped,S18_4409,Euro Shopping Channel,Medium
10128,43,1,06-06-2003 00:00,Shipped,S18_4522,Euro Shopping Channel,Medium
10153,22,6,9/28/2003 0:00,Shipped,S18_4522,Euro Shopping Channel,Small
10350,30,3,12-02-2004 00:00,Shipped,S18_4522,Euro Shopping Channel,Medium
10383,28,7,2/22/2005 0:00,Shipped,S18_4522,Euro Shopping Channel,Small
10358,30,8,12-10-2004 00:00,Shipped,S18_4668,Euro Shopping Channel,Medium
10424,26,4,5/31/2005 0:00,In Process,S18_4668,Euro Shopping Channel,Small
10355,25,2,12-07-2004 00:00,Shipped,S18_4721,Euro Shopping Channel,Medium
10378,49,8,02-10-2005 00:00,Shipped,S18_4721,Euro Shopping Channel,Medium
10279,26,1,08-09-2004 00:00,Shipped,S18_4933,Euro Shopping Channel,Small
10311,25,2,10/16/2004 0:00,Shipped,S18_4933,Euro Shopping Channel,Small
10380,24,2,2/16/2005 0:00,Shipped,S18_4933,Euro Shopping Channel,Medium
10212,41,3,1/16/2004 0:00,Shipped,S24_1046,Euro Shopping Channel,Medium
10279,32,5,08-09-2004 00:00,Shipped,S24_1046,Euro Shopping Channel,Small
10311,26,6,10/16/2004 0:00,Shipped,S24_1046,Euro Shopping Channel,Small
10380,34,3,2/16/2005 0:00,Shipped,S24_1046,Euro Shopping Channel,Medium
10104,35,6,1/31/2003 0:00,Shipped,S24_1444,Euro Shopping Channel,Small
10246,44,2,05-05-2004 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10358,44,14,12-10-2004 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10383,22,2,2/22/2005 0:00,Shipped,S24_1444,Euro Shopping Channel,Small
10394,31,2,3/15/2005 0:00,Shipped,S24_1444,Euro Shopping Channel,Small
10412,21,2,05-03-2005 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10417,35,3,5/13/2005 0:00,Disputed,S24_1578,Euro Shopping Channel,Medium
10212,45,5,1/16/2004 0:00,Shipped,S24_1628,Euro Shopping Channel,Small
10311,45,8,10/16/2004 0:00,Shipped,S24_1628,Euro Shopping Channel,Small
10379,32,3,02-10-2005 00:00,Shipped,S24_1628,Euro Shopping Channel,Medium
10133,41,5,6/27/2003 0:00,Shipped,S24_1785,Euro Shopping Channel,Medium
10262,34,1,6/24/2004 0:00,Cancelled,S24_1785,Euro Shopping Channel,Medium
10386,33,11,03-01-2005 00:00,Resolved,S24_1785,Euro Shopping Channel,Small
10205,32,5,12-03-2003 00:00,Shipped,S24_1937,Euro Shopping Channel,Small
10380,32,4,2/16/2005 0:00,Shipped,S24_1937,Euro Shopping Channel,Small
10153,40,5,9/28/2003 0:00,Shipped,S24_2011,Euro Shopping Channel,Medium
10350,34,7,12-02-2004 00:00,Shipped,S24_2011,Euro Shopping Channel,Small
10205,24,4,12-03-2003 00:00,Shipped,S24_2022,Euro Shopping Channel,Small
10244,39,9,4/29/2004 0:00,Shipped,S24_2022,Euro Shopping Channel,Small
10380,27,5,2/16/2005 0:00,Shipped,S24_2022,Euro Shopping Channel,Small
10246,29,10,05-05-2004 00:00,Shipped,S24_2300,Euro Shopping Channel,Medium
10358,41,7,12-10-2004 00:00,Shipped,S24_2300,Euro Shopping Channel,Medium
10412,70,10,05-03-2005 00:00,Shipped,S24_2300,Euro Shopping Channel,Large
10190,42,3,11/19/2003 0:00,Shipped,S24_2360,Euro Shopping Channel,Medium
10355,41,3,12-07-2004 00:00,Shipped,S24_2360,Euro Shopping Channel,Small
10212,45,1,1/16/2004 0:00,Shipped,S24_2766,Euro Shopping Channel,Medium
10279,49,3,08-09-2004 00:00,Shipped,S24_2766,Euro Shopping Channel,Medium
10311,28,4,10/16/2004 0:00,Shipped,S24_2766,Euro Shopping Channel,Small
10380,36,6,2/16/2005 0:00,Shipped,S24_2766,Euro Shopping Channel,Small
10104,44,10,1/31/2003 0:00,Shipped,S24_2840,Euro Shopping Channel,Small
10246,49,6,05-05-2004 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10358,36,4,12-10-2004 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10383,40,3,2/22/2005 0:00,Shipped,S24_2840,Euro Shopping Channel,Medium
10394,46,6,3/15/2005 0:00,Shipped,S24_2840,Euro Shopping Channel,Small
10412,30,6,05-03-2005 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10262,24,10,6/24/2004 0:00,Cancelled,S24_2841,Euro Shopping Channel,Small
10386,39,1,03-01-2005 00:00,Resolved,S24_2841,Euro Shopping Channel,Small
10279,48,2,08-09-2004 00:00,Shipped,S24_2887,Euro Shopping Channel,Medium
10311,43,3,10/16/2004 0:00,Shipped,S24_2887,Euro Shopping Channel,Medium
10380,44,7,2/16/2005 0:00,Shipped,S24_2887,Euro Shopping Channel,Small
10203,21,2,12-02-2003 00:00,Shipped,S24_2972,Euro Shopping Channel,Small
10212,34,12,1/16/2004 0:00,Shipped,S24_2972,Euro Shopping Channel,Small
10355,36,4,12-07-2004 00:00,Shipped,S24_2972,Euro Shopping Channel,Small
10378,41,7,02-10-2005 00:00,Shipped,S24_2972,Euro Shopping Channel,Medium
10350,30,9,12-02-2004 00:00,Shipped,S24_3151,Euro Shopping Channel,Medium
10212,27,2,1/16/2004 0:00,Shipped,S24_3191,Euro Shopping Channel,Small
10279,33,4,08-09-2004 00:00,Shipped,S24_3191,Euro Shopping Channel,Small
10311,25,5,10/16/2004 0:00,Shipped,S24_3191,Euro Shopping Channel,Small
10380,44,9,2/16/2005 0:00,Shipped,S24_3191,Euro Shopping Channel,Medium
10203,34,7,12-02-2003 00:00,Shipped,S24_3371,Euro Shopping Channel,Small
10355,44,6,12-07-2004 00:00,Shipped,S24_3371,Euro Shopping Channel,Small
10378,46,6,02-10-2005 00:00,Shipped,S24_3371,Euro Shopping Channel,Small
10262,46,11,6/24/2004 0:00,Cancelled,S24_3420,Euro Shopping Channel,Medium
10386,35,9,03-01-2005 00:00,Resolved,S24_3420,Euro Shopping Channel,Small
10212,46,4,1/16/2004 0:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10279,48,6,08-09-2004 00:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10311,46,7,10/16/2004 0:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10380,34,11,2/16/2005 0:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10262,49,16,6/24/2004 0:00,Cancelled,S24_3816,Euro Shopping Channel,Medium
10350,25,10,12-02-2004 00:00,Shipped,S24_3816,Euro Shopping Channel,Small
10203,47,3,12-02-2003 00:00,Shipped,S24_3856,Euro Shopping Channel,Medium
10212,49,13,1/16/2004 0:00,Shipped,S24_3856,Euro Shopping Channel,Medium
10355,32,8,12-07-2004 00:00,Shipped,S24_3856,Euro Shopping Channel,Medium
10378,33,3,02-10-2005 00:00,Shipped,S24_3856,Euro Shopping Channel,Small
10262,48,8,6/24/2004 0:00,Cancelled,S24_3949,Euro Shopping Channel,Small
10386,41,12,03-01-2005 00:00,Resolved,S24_3949,Euro Shopping Channel,Medium
10380,43,12,2/16/2005 0:00,Shipped,S24_3969,Euro Shopping Channel,Medium
10104,26,5,1/31/2003 0:00,Shipped,S24_4048,Euro Shopping Channel,Small
10246,46,1,05-05-2004 00:00,Shipped,S24_4048,Euro Shopping Channel,Medium
10383,21,4,2/22/2005 0:00,Shipped,S24_4048,Euro Shopping Channel,Small
10394,37,7,3/15/2005 0:00,Shipped,S24_4048,Euro Shopping Channel,Medium
10412,31,1,05-03-2005 00:00,Shipped,S24_4048,Euro Shopping Channel,Medium
10244,40,4,4/29/2004 0:00,Shipped,S24_4258,Euro Shopping Channel,Medium
10358,41,6,12-10-2004 00:00,Shipped,S24_4258,Euro Shopping Channel,Medium
10133,46,4,6/27/2003 0:00,Shipped,S24_4278,Euro Shopping Channel,Medium
10386,50,8,03-01-2005 00:00,Resolved,S24_4278,Euro Shopping Channel,Medium
10355,28,9,12-07-2004 00:00,Shipped,S24_4620,Euro Shopping Channel,Small
10378,41,2,02-10-2005 00:00,Shipped,S24_4620,Euro Shopping Channel,Medium
10358,41,1,12-10-2004 00:00,Shipped,S32_1268,Euro Shopping Channel,Medium
10133,23,1,6/27/2003 0:00,Shipped,S32_1374,Euro Shopping Channel,Small
10190,46,1,11/19/2003 0:00,Shipped,S32_2206,Euro Shopping Channel,Small
10355,38,10,12-07-2004 00:00,Shipped,S32_2206,Euro Shopping Channel,Small
10378,40,1,02-10-2005 00:00,Shipped,S32_2206,Euro Shopping Channel,Medium
10104,35,11,1/31/2003 0:00,Shipped,S32_2509,Euro Shopping Channel,Small
10246,35,7,05-05-2004 00:00,Shipped,S32_2509,Euro Shopping Channel,Small
10383,32,5,2/22/2005 0:00,Shipped,S32_2509,Euro Shopping Channel,Small
